vendor_id,vendor_name,field_name,field_shape,bottom,left,right,top,doc_id,submitted_on,status,layout,manual_updated,row_id,is_there
03AAACT7134P1ZV,India Pvt. Ltd,invoiceNumber,XXXdd-dddddd,667,1147,1460,620,23a9334a-d9f6-11ed-833c-7d4f4854b673,14/04/23,1,,,,
,,,,,,,,,,,,,,
08AAACT7134P1ZV,READY ROTI INDIA PVT. LTD,invoiceNumber,XXXdd-dddddd,467,1264,1603,418,b09cc1b4-d9f5-11ed-833c-7d4f4854b673,14/04/23,1,,,,
06AAJCR2207E1ZR,RAYMOND CONSUMER CARE LIMITED,invoiceDate,dd/dd/dddd,1002,3052,3198,969,a6a57c96-d9f5-11ed-833c-7d4f4854b673,14/04/23,1,,,,
06AAJCR2207E1ZR,RAYMOND CONSUMER CARE LIMITED,invoiceNumber,dddddddddd,1052,2538,2701,1022,a6a57c96-d9f5-11ed-833c-7d4f4854b673,14/04/23,1,,,,
29AAGCR6808Q1ZI,,invoiceDate,dd/dd/dddd,467,1881,2021,431,95312f00-d9f5-11ed-833c-7d4f4854b673,14/04/23,1,,,,
29AAGCR6808Q1ZI,,invoiceNumber,ddddddd,520,1886,1992,486,95312f00-d9f5-11ed-833c-7d4f4854b673,14/04/23,1,,,,
29AAGCR6808Q1ZI,,invoiceDate,dd/dd/dddd,451,1868,2017,417,8f29ee62-d9f5-11ed-833c-7d4f4854b673,14/04/23,1,,,,
29AAGCR6808Q1ZI,,invoiceNumber,ddddddd,505,1879,1985,471,8f29ee62-d9f5-11ed-833c-7d4f4854b673,14/04/23,1,,,,
07AAACR9647P1ZL,RAVI FOODS PVT LTD,invoiceDate,dd/dd/dddd,480,528,656,444,8a44daec-d9f5-11ed-833c-7d4f4854b673,14/04/23,1,,,,
07AAACR9647P1ZL,RAVI FOODS PVT LTD,invoiceNumber,XX/dddd/XX/dddd,430,524,748,388,8a44daec-d9f5-11ed-833c-7d4f4854b673,14/04/23,1,,,,
07AAACR9647P1ZL,RAVI FOODS PVT LTD,invoiceDate,dd/dd/dddd,451,489,614,414,846ef8be-d9f5-11ed-833c-7d4f4854b673,14/04/23,1,,,,
07AAACR9647P1ZL,RAVI FOODS PVT LTD,invoiceNumber,XX/dddd/XX/dddd,401,485,695,364,846ef8be-d9f5-11ed-833c-7d4f4854b673,14/04/23,1,,,,
09AXBPA5886A1ZP,RAMDAFRUIT AND VEGETABLE AGRO SOCIETY,invoiceDate,dd/dd/dddd,448,1571,1754,408,7e178d32-d9f5-11ed-833c-7d4f4854b673,13/04/23,1,,,,
09AXBPA5886A1ZP,RAMDAFRUIT AND VEGETABLE AGRO SOCIETY,invoiceNumber,ddd,503,1667,1734,463,7e178d32-d9f5-11ed-833c-7d4f4854b673,13/04/23,1,,,,
09AXBPA5886A1ZP,RAMDAFRUIT AND VEGETABLE AGRO SOCIETY,invoiceDate,dd/dd/dddd,338,1942,2183,287,7728b58c-d9f5-11ed-833c-7d4f4854b673,13/04/23,1,,,,
09AXBPA5886A1ZP,RAMDAFRUIT AND VEGETABLE AGRO SOCIETY,invoiceNumber,ddd,409,2072,2154,360,7728b58c-d9f5-11ed-833c-7d4f4854b673,13/04/23,1,,,,
07AABCR9886K1ZL,RAJDHANI FLOUR MILLS LIMITED,invoiceDate,dd/dd/dddd,601,1683,1780,573,7026b8d8-d9f5-11ed-833c-7d4f4854b673,14/04/23,1,,,,
07AABCR9886K1ZL,RAJDHANI FLOUR MILLS LIMITED,invoiceNumber,XX/X/dd-dd/ddddd,462.97749999999996,1433.1000000000001,1637.1000000000001,437.09,7026b8d8-d9f5-11ed-833c-7d4f4854b673,14/04/23,1,,,,
07AABCR9886K1ZL,RAJDHANI FLOUR MILLS LIMITED,invoiceDate,dd/dd/dddd,600,1708,1805,571,6b8daa5c-d9f5-11ed-833c-7d4f4854b673,14/04/23,1,,,,
07AABCR9886K1ZL,RAJDHANI FLOUR MILLS LIMITED,invoiceNumber,dd-dd ddddd,464,1515,1670,438,6b8daa5c-d9f5-11ed-833c-7d4f4854b673,14/04/23,1,,,,
06AGFPR1480A1ZR,RAHEJA ENTERPRISES,invoiceDate,dd/dd/dddd,364,2990,3220,317,602ca514-d9f5-11ed-833c-7d4f4854b673,14/04/23,1,,,,
06AGFPR1480A1ZR,RAHEJA ENTERPRISES,invoiceNumber,XX-dd-dddd,291,2987,3211,249,602ca514-d9f5-11ed-833c-7d4f4854b673,14/04/23,1,,,,
06AGFPR1480A1ZR,RAHEJA ENTERPRISES,invoiceDate,dd/dd/dddd,329,3066,3294,285,e9bbd4e0-d9f4-11ed-833c-7d4f4854b673,14/04/23,1,,,,
06AGFPR1480A1ZR,RAHEJA ENTERPRISES,invoiceNumber,XX-dd-dddd,264,3062,3290,216,e9bbd4e0-d9f4-11ed-833c-7d4f4854b673,14/04/23,1,,,,
07AIRPG4946L1ZN,,invoiceDate,dd/dd/dddd,435,1711,1878,392,e35fdcea-d9f4-11ed-833c-7d4f4854b673,14/04/23,1,,,,
07AIRPG4946L1ZN,,invoiceNumber,XX/ddddd,237,1822,1991,196,e35fdcea-d9f4-11ed-833c-7d4f4854b673,14/04/23,1,,,,
07AIRPG4946L1ZN,,invoiceDate,dd/dd/dddd,410,1612,1765,370,dd15b648-d9f4-11ed-833c-7d4f4854b673,14/04/23,1,,,,
07AIRPG4946L1ZN,,invoiceNumber,XX/ddddd,217,1716,1872,179,dd15b648-d9f4-11ed-833c-7d4f4854b673,14/04/23,1,,,,
27AAHCP3973D1ZA,PUREPLAY SKIN SCIENCES INDIA PRIVATE LIMITED,invoiceDate,dd/dd/dddd,1243,1977,2123,1220,d65105ce-d9f4-11ed-833c-7d4f4854b673,14/04/23,1,,,,
27AAHCP3973D1ZA,PUREPLAY SKIN SCIENCES INDIA PRIVATE LIMITED,invoiceNumber,ddddddddd,1243,1579,1705,1220,d65105ce-d9f4-11ed-833c-7d4f4854b673,14/04/23,1,,,,
27AAHCP3973D1ZA,PUREPLAY SKIN SCIENCES INDIA PRIVATE LIMITED,invoiceDate,dd/dd/dddd,1203,1958,2106,1177,ce763fa4-d9f4-11ed-833c-7d4f4854b673,14/04/23,1,,,,
27AAHCP3973D1ZA,PUREPLAY SKIN SCIENCES INDIA PRIVATE LIMITED,invoiceNumber,ddddddddd,1202,1547,1674,1177,ce763fa4-d9f4-11ed-833c-7d4f4854b673,14/04/23,1,,,,
19AKAPP8902G1Z1,PUJA MARKETING- KOL,invoiceDate,dd/dd/dddd,658,1869,2040,615,c8cff3d8-d9f4-11ed-833c-7d4f4854b673,14/04/23,1,,,,
19AKAPP8902G1Z1,PUJA MARKETING- KOL,invoiceNumber,XXX/dddd/dd-dd,656,1397,1709,613,c8cff3d8-d9f4-11ed-833c-7d4f4854b673,14/04/23,1,,,,
19AKAPP8902G1Z1,PUJA MARKETING- KOL,invoiceDate,dd/dd/dddd,654,1860,2028,616,c1e01684-d9f4-11ed-833c-7d4f4854b673,14/04/23,1,,,,
19AKAPP8902G1Z1,PUJA MARKETING- KOL,invoiceNumber,XXX/dddd/dd-dd,654,1385,1696,614,c1e01684-d9f4-11ed-833c-7d4f4854b673,14/04/23,1,,,,
06AARFP6846N1ZB,PRABHU & SONS FOODS TRADERS LLP,invoiceDate,dd/dd/dddd,664,2000,2187,638,bd3ab71a-d9f4-11ed-833c-7d4f4854b673,14/04/23,1,,,,
06AARFP6846N1ZB,PRABHU & SONS FOODS TRADERS LLP,invoiceNumber,XXXX/dd-dd/dddd,463,1528,1744,435,bd3ab71a-d9f4-11ed-833c-7d4f4854b673,14/04/23,1,,,,
06AARFP6846N1ZB,PRABHU & SONS FOODS TRADERS LLP,invoiceDate,dd/dd/dddd,516,2011,2198,488,b88b7ed4-d9f4-11ed-833c-7d4f4854b673,14/04/23,1,,,,
06AARFP6846N1ZB,PRABHU & SONS FOODS TRADERS LLP,invoiceNumber,XXXX/dd-dd/dddd,515,1540,1866,485,b88b7ed4-d9f4-11ed-833c-7d4f4854b673,14/04/23,1,,,,
07AAFCP5076M1ZX,PORTRONICS DIGITAL PRIVATE LIMITED,invoiceDate,dd/dd/dddd,921,2024,2163,897,b0489a5e-d9f4-11ed-833c-7d4f4854b673,14/04/23,1,,,,
07AAFCP5076M1ZX,PORTRONICS DIGITAL PRIVATE LIMITED,invoiceNumber,XX.dddXXddddddddd,888,2022,2273,862,b0489a5e-d9f4-11ed-833c-7d4f4854b673,14/04/23,1,,,,
07AAFCP5076M1ZX,PORTRONICS DIGITAL PRIVATE LIMITED,invoiceDate,dd/dd/dddd,870,1969,2106,842,9de7faf8-d9f4-11ed-833c-7d4f4854b673,14/04/23,1,,,,
07AAFCP5076M1ZX,PORTRONICS DIGITAL PRIVATE LIMITED,invoiceNumber,XX.dddXXddddddddd,838,1961,2220,809,9de7faf8-d9f4-11ed-833c-7d4f4854b673,14/04/23,1,,,,
09ADNPB9247N1ZV,POORVI PHARMACEUTICALS - LKO,invoiceDate,dd/dd/dddd,659,2113,2345,613,9875f002-d9f4-11ed-833c-7d4f4854b673,14/04/23,1,,,,
09ADNPB9247N1ZV,POORVI PHARMACEUTICALS - LKO,invoiceNumber,XXXddddd,654,1576,1797,611,9875f002-d9f4-11ed-833c-7d4f4854b673,14/04/23,1,,,,
09ADNPB9247N1ZV,POORVI PHARMACEUTICALS - LKO,invoiceDate,dd/dd/dddd,644,2174,2393,605,27933e1c-d9f4-11ed-833c-7d4f4854b673,14/04/23,1,,,,
09ADNPB9247N1ZV,POORVI PHARMACEUTICALS - LKO,invoiceNumber,XXXddddd,640,1671,1880,600,27933e1c-d9f4-11ed-833c-7d4f4854b673,14/04/23,1,,,,
26AAACP7373E1ZE,,invoiceDate,dd/dd/dddd,1150,1158,1318,1115,222421da-d9f4-11ed-833c-7d4f4854b673,14/04/23,1,,,,
26AAACP7373E1ZE,,invoiceNumber,XXXX-dddd-ddddd,1148,413,667,1113,222421da-d9f4-11ed-833c-7d4f4854b673,14/04/23,1,,,,
26AAACP7373E1ZF,POLYSET PLASTIC PVT.LTD,invoiceDate,dd/dd/dddd,1154,1181,1340,1122,1a9c2a7a-d9f4-11ed-833c-7d4f4854b673,14/04/23,1,,,,
26AAACP7373E1ZF,POLYSET PLASTIC PVT.LTD,invoiceNumber,XXXX-dddd-ddddd,1162,433,686,1125,1a9c2a7a-d9f4-11ed-833c-7d4f4854b673,14/04/23,1,,,,
29AAACP4156B1ZO,PIDILITE INDUSTRIES LIMITED,invoiceDate,dd/dd/dddd,416,1181,1357,373,013c948e-d9f4-11ed-833c-7d4f4854b673,14/04/23,1,,,,
29AAACP4156B1ZO,PIDILITE INDUSTRIES LIMITED,invoiceNumber,dddddddddd,362.06874000000005,1179.8864,1375.0688,323.0865,013c948e-d9f4-11ed-833c-7d4f4854b673,14/04/23,1,,,,
06AAACP2626A1Z3,PERFETTI VAN MELLE INDIA PVT. LTD,invoiceDate,dd/dd/dddd,887,693,785,860,f0ee5f90-d9f3-11ed-833c-7d4f4854b673,14/04/23,1,,,,
06AAACP2626A1Z3,PERFETTI VAN MELLE INDIA PVT. LTD,invoiceNumber,ddddddddd,856,693,785,830,f0ee5f90-d9f3-11ed-833c-7d4f4854b673,14/04/23,1,,,,
09AAACP1272G2ZK,PEPSICO INDIA HOLDING PVT LTD- FOOD,invoiceDate,dd/dd/dddd,1244,2527,2717,1209,e88d7b56-d9f3-11ed-833c-7d4f4854b673,14/04/23,1,,,,
09AAACP1272G2ZK,PEPSICO INDIA HOLDING PVT LTD- FOOD,invoiceNumber,dddddddddd,2395,301,460,2355,e88d7b56-d9f3-11ed-833c-7d4f4854b673,14/04/23,1,,,,
09AAACP1272G2ZK,PEPSICO INDIA HOLDING PVT LTD- FOOD,invoiceDate,dd/dd/dddd,1228,2486,2654,1194,dd516e8c-d9f3-11ed-833c-7d4f4854b673,14/04/23,1,,,,
09AAACP1272G2ZK,PEPSICO INDIA HOLDING PVT LTD- FOOD,invoiceNumber,dddddddddd,1180.8272,2486.535,2674.5241,1147.748,dd516e8c-d9f3-11ed-833c-7d4f4854b673,14/04/23,1,,,,
29AAACP1272G1ZJ,PEPSICO INDIA HOLDING PVT LTD- FOOD,invoiceDate,dd/dd/dddd,1113,2452,2620,1083,d467c762-d9f3-11ed-833c-7d4f4854b673,14/04/23,1,,,,
29AAACP1272G1ZJ,PEPSICO INDIA HOLDING PVT LTD- FOOD,invoiceNumber,dddddddddd,1068.136,2456.2999999999997,2640.1715999999997,1037.8799999999999,d467c762-d9f3-11ed-833c-7d4f4854b673,14/04/23,1,,,,
29AAACP1272G1ZJ,PEPSICO INDIA HOLDING PVT LTD- FOOD,invoiceDate,dd/dd/dddd,1067,2428,2588,1037,ccd99c00-d9f3-11ed-833c-7d4f4854b673,14/04/23,1,,,,
29AAACP1272G1ZJ,PEPSICO INDIA HOLDING PVT LTD- FOOD,invoiceNumber,dddddddddd,1021.76,2428.2279999999996,2603.678,994.48,ccd99c00-d9f3-11ed-833c-7d4f4854b673,14/04/23,1,,,,
06AAACR2892L1Z2,PATANJALI FOODS LIMITED,invoiceDate,dd/dd/dddd,2480,1777,2079,2418,c56a3880-d9f3-11ed-833c-7d4f4854b673,14/04/23,1,,,,
06AAACR2892L1Z2,PATANJALI FOODS LIMITED,invoiceNumber,dddddddddd,550.0758,415.9594,574.7972,516.9223999999999,c56a3880-d9f3-11ed-833c-7d4f4854b673,14/04/23,1,,,,
,,,,,,,,,,,,,,
06AAACR2892L1Z2,PATANJALI FOODS LIMITED,invoiceNumber,dddddddddd,457,352,526,429,5456508e-d9f3-11ed-833c-7d4f4854b673,14/04/23,1,,,,
07AGWPA7175Q1ZG,DELHI-PANSARI INDUSTRIES,invoiceDate,dd/dd/dddd,579,1968,2171,539,1648b282-d9f3-11ed-833c-7d4f4854b673,14/04/23,1,,,,
07AGWPA7175Q1ZG,DELHI-PANSARI INDUSTRIES,invoiceNumber,dddd-dd/ddddd,527,1967,2242,487,1648b282-d9f3-11ed-833c-7d4f4854b673,14/04/23,1,,,,
09AWEPA4363Q1Z5,P C ENTERPRISES - NOIDA,invoiceDate,dd/dd/dddd,692,1630,1851,649,0ffddfd8-d9f3-11ed-833c-7d4f4854b673,14/04/23,1,,,,
09AWEPA4363Q1Z5,P C ENTERPRISES - NOIDA,invoiceNumber,XXX/dddd/dd-dd,646,1628,1942,597,0ffddfd8-d9f3-11ed-833c-7d4f4854b673,14/04/23,1,,,,
07AACCO8695A1ZB,ORGANICUT FRESH PRIVATE LIMITED,invoiceDate,dd/dd/dddd,750,896,1059,712,f937cbba-d9f2-11ed-833c-7d4f4854b673,14/04/23,1,,,,
07AACCO8695A1ZB,ORGANICUT FRESH PRIVATE LIMITED,invoiceNumber,dddddd,748,526,632,712,f937cbba-d9f2-11ed-833c-7d4f4854b673,14/04/23,1,,,,
07AACCO8695A1ZB,ORGANICUT FRESH PRIVATE LIMITED,invoiceDate,dd/dd/dddd,1025,894,1061,982,f41e9c4e-d9f2-11ed-833c-7d4f4854b673,14/04/23,1,,,,
07AACCO8695A1ZB,ORGANICUT FRESH PRIVATE LIMITED,invoiceNumber,dddddd,1029.1284,520.0,626.25,993.9084,f41e9c4e-d9f2-11ed-833c-7d4f4854b673,14/04/23,1,,,,
07AAACI5675E1ZL,ORGANIC INDIA PRIVATE LIMITED,invoiceDate,dd/dd/dddd,261,1179,1339,235,ebe33d78-d9f2-11ed-833c-7d4f4854b673,14/04/23,1,,,,
07AAACI5675E1ZL,ORGANIC INDIA PRIVATE LIMITED,invoiceNumber,XXdddddddddd,228,1200,1418,200,ebe33d78-d9f2-11ed-833c-7d4f4854b673,14/04/23,1,,,,
07AAACI5675E1ZL,ORGANIC INDIA PRIVATE LIMITED,invoiceDate,dd/dd/dddd,311,1209,1383,272,e4e4b65a-d9f2-11ed-833c-7d4f4854b673,14/04/23,1,,,,
07AAACI5675E1ZL,ORGANIC INDIA PRIVATE LIMITED,invoiceNumber,XXdddddddddd,269,1231,1464,234,e4e4b65a-d9f2-11ed-833c-7d4f4854b673,14/04/23,1,,,,
24AAHCN0709M1ZF,NOVASATUM FOODS PRIVATE LIMITED,invoiceDate,dd/dd/dddd,651,1884,2041,621,66d3f604-d9f2-11ed-833c-7d4f4854b673,14/04/23,1,,,,
24AAHCN0709M1ZF,NOVASATUM FOODS PRIVATE LIMITED,invoiceNumber,XXXXdddd-ddddd,651,1488,1789,621,66d3f604-d9f2-11ed-833c-7d4f4854b673,14/04/23,1,,,,
24AAHCN0709M1ZF,NOVASATUM FOODS PRIVATE LIMITED,invoiceDate,dd/dd/dddd,648,1941,2101,617,599a5410-d9f2-11ed-833c-7d4f4854b673,14/04/23,1,,,,
24AAHCN0709M1ZF,NOVASATUM FOODS PRIVATE LIMITED,invoiceNumber,XXXXdddd-ddddd,651,1526,1846,614,599a5410-d9f2-11ed-833c-7d4f4854b673,14/04/23,1,,,,
09AAACT2012N1ZE,NOIDA-VEGA INDUSTRIES PVT LTD,invoiceDate,dd/dd/dddd,334,2165,2312,301,4d8740e8-d9f2-11ed-833c-7d4f4854b673,14/04/23,1,,,,
09AAACT2012N1ZE,NOIDA-VEGA INDUSTRIES PVT LTD,invoiceNumber,ddddd,243,2228,2299,209,4d8740e8-d9f2-11ed-833c-7d4f4854b673,14/04/23,1,,,,
09AAACT2012N1ZE,NOIDA-VEGA INDUSTRIES PVT LTD,invoiceDate,dd/dd/dddd,372,2139,2287,340,43dbae94-d9f2-11ed-833c-7d4f4854b673,14/04/23,1,,,,
09AAACT2012N1ZE,NOIDA-VEGA INDUSTRIES PVT LTD,invoiceNumber,ddddd,281,2204,2274,258,43dbae94-d9f2-11ed-833c-7d4f4854b673,14/04/23,1,,,,
09AAIFN5013A1ZQ,NIKHAR ENTERPRISES-01,invoiceDate,dd/dd/dddd,702,1973,2142,661,3d4b3432-d9f2-11ed-833c-7d4f4854b673,14/04/23,1,,,,
09AAIFN5013A1ZQ,NIKHAR ENTERPRISES-01,invoiceNumber,XXdddddddd/ddd,701.9508,1535.739,1738.4367,661.9596,3d4b3432-d9f2-11ed-833c-7d4f4854b673,14/04/23,1,,,,
09AAIFN5013A1ZQ,NIKHAR ENTERPRISES-01,invoiceDate,dd/dd/dddd,904,1995,2193,865,3862df4c-d9f2-11ed-833c-7d4f4854b673,14/04/23,1,,,,
09AAIFN5013A1ZQ,NIKHAR ENTERPRISES-01,invoiceNumber,XXdddddddd/ddd,661.7112000000001,1557.495,1761.675,624.0899999999999,3862df4c-d9f2-11ed-833c-7d4f4854b673,14/04/23,1,,,,
29AAACN0757G1ZH,NESTLE INDIA LTD DC BANGALORE,invoiceDate,dd/dd/dddd,407,3055,3194,380,256ff83e-d9f2-11ed-833c-7d4f4854b673,14/04/23,1,,,,
29AAACN0757G1ZH,NESTLE INDIA LTD DC BANGALORE,invoiceNumber,dddddddddd,405,2752,2902,380,256ff83e-d9f2-11ed-833c-7d4f4854b673,14/04/23,1,,,,
07AABCN8572G1Z9,NATURELL INDIA PRIVATE LIMITED,invoiceDate,dd/dd/dddd,441,2071,2251,411,0c0cb8be-d9f2-11ed-833c-7d4f4854b673,14/04/23,1,,,,
07AABCN8572G1Z9,NATURELL INDIA PRIVATE LIMITED,invoiceNumber,XXdddddddd,441,1668,1903,417,0c0cb8be-d9f2-11ed-833c-7d4f4854b673,14/04/23,1,,,,
07AABCN8572G1Z9,NATURELL INDIA PRIVATE LIMITED,invoiceDate,dd/dd/dddd,436,2083,2261,406,99b98512-d9f1-11ed-833c-7d4f4854b673,14/04/23,1,,,,
07AABCN8572G1Z9,NATURELL INDIA PRIVATE LIMITED,invoiceNumber,XXdddddddd,437,1692,1922,411,99b98512-d9f1-11ed-833c-7d4f4854b673,14/04/23,1,,,,
06AAMCM3300L1ZI,,invoiceDate,dd/dd/dddd,517,1886,2063,488,78fd88d2-d9f1-11ed-833c-7d4f4854b673,14/04/23,1,,,,
06AAMCM3300L1ZI,,invoiceNumber,dddd,518,1410,1488,490,78fd88d2-d9f1-11ed-833c-7d4f4854b673,14/04/23,1,,,,
06AAMCM3300L1ZI,MYRA FOILS PRIVATE LIMITED,invoiceDate,dd/dd/dddd,656,1871,2028,614,7347f5e4-d9f1-11ed-833c-7d4f4854b673,14/04/23,1,,,,
06AAMCM3300L1ZI,MYRA FOILS PRIVATE LIMITED,invoiceNumber,dddd,659,1407,1491,618,7347f5e4-d9f1-11ed-833c-7d4f4854b673,14/04/23,1,,,,
29AAACP9563A1ZD,MUMBAI-SHUBHKART INDIA PVT.LTD,invoiceDate,dd/dd/dddd,368,2636,2795,332,6a672ef4-d9f1-11ed-833c-7d4f4854b673,14/04/23,1,,,,
29AAACP9563A1ZD,MUMBAI-SHUBHKART INDIA PVT.LTD,invoiceNumber,XX/XX/dddd/ddddd,176,656,887,143,6a672ef4-d9f1-11ed-833c-7d4f4854b673,14/04/23,1,,,,
29AAACP9563A1ZD,MUMBAI-SHUBHKART INDIA PVT.LTD,invoiceDate,dd/dd/dddd,395,2667,2826,361,60f05c10-d9f1-11ed-833c-7d4f4854b673,14/04/23,1,,,,
29AAACP9563A1ZD,MUMBAI-SHUBHKART INDIA PVT.LTD,invoiceNumber,XX/XX/dddd/ddddd,210,636,879,175,60f05c10-d9f1-11ed-833c-7d4f4854b673,14/04/23,1,,,,
27AABCT4721B1ZS,MUM- CONSCIOUS FOOD,invoiceDate,dd/dd/dddd,949,1985,2159,920,54e61c2a-d9f1-11ed-833c-7d4f4854b673,14/04/23,1,,,,
27AABCT4721B1ZS,MUM- CONSCIOUS FOOD,invoiceNumber,XX-X/dd/dddd,709,1567,1755,679,54e61c2a-d9f1-11ed-833c-7d4f4854b673,14/04/23,1,,,,
,,,,,,,,,,,,,,
27AABCT4721B1ZS,MUM- CONSCIOUS FOOD,invoiceNumber,XX-X/dd/dddd,739,1508,1695,704,45a62bba-d9f1-11ed-833c-7d4f4854b673,14/04/23,1,,,,
07AAACU8940J1Z0,Foods,invoiceDate,dd/dd/dddd,687,1979,2143,649,3bc87fc6-d9f1-11ed-833c-7d4f4854b673,14/04/23,1,,,,
07AAACU8940J1Z0,Foods,invoiceNumber,dddd/Xd/dddd,686,1544,1745,653,3bc87fc6-d9f1-11ed-833c-7d4f4854b673,14/04/23,1,,,,
07AAACU8940J1Z0,Foods,invoiceDate,dd/dd/dddd,728,2015,2173,704,34da0ee6-d9f1-11ed-833c-7d4f4854b673,14/04/23,1,,,,
07AAACU8940J1Z0,Foods,invoiceNumber,dddd/Xd/dddd,552,1571,1772,524,34da0ee6-d9f1-11ed-833c-7d4f4854b673,14/04/23,1,,,,
09AABCM9495K1ZP,MRS. BECTORS FOOD SPECIALITIES LTD,invoiceDate,dd/dd/dddd,621,330,464,590,ae20e136-d9f0-11ed-833c-7d4f4854b673,14/04/23,1,,,,
09AABCM9495K1ZP,MRS. BECTORS FOOD SPECIALITIES LTD,invoiceNumber,dddddddddd,573,332,478,536,ae20e136-d9f0-11ed-833c-7d4f4854b673,14/04/23,1,,,,
09AACCM3174A1ZT,MOTHER DAIRY FRUITS & VEGETABLE PVT LTD-DAIRY,invoiceDate,dd/dd/dddd,1437,2519,2694,1410,a7974b0c-d9f0-11ed-833c-7d4f4854b673,14/04/23,1,,,,
09AACCM3174A1ZT,MOTHER DAIRY FRUITS & VEGETABLE PVT LTD-DAIRY,invoiceNumber,dddddddddd,1394.16,2290.1488,2464.6295999999998,1370.0448,a7974b0c-d9f0-11ed-833c-7d4f4854b673,14/04/23,1,,,,
09AACCM3174A1ZT,MOTHER DAIRY FRUITS & VEGETABLE PVT LTD-DAIRY,invoiceDate,dd/dd/dddd,1432,2398,2568,1406,9e822848-d9f0-11ed-833c-7d4f4854b673,14/04/23,1,,,,
09AACCM3174A1ZT,MOTHER DAIRY FRUITS & VEGETABLE PVT LTD-DAIRY,invoiceNumber,dddddddddd,1389.1797000000001,2169.3788999999997,2341.9230000000002,1365.66,9e822848-d9f0-11ed-833c-7d4f4854b673,14/04/23,1,,,,
29AAACC0460H1ZY,MONDELEZ INDIA FOODS PRIVATE LIMITED,invoiceDate,dd/dd/dddd,1413,1732,1925,1368,9280ae98-d9f0-11ed-833c-7d4f4854b673,14/04/23,1,,,,
29AAACC0460H1ZY,MONDELEZ INDIA FOODS PRIVATE LIMITED,invoiceNumber,dddddddddddd,1341,1736,1988,1299,9280ae98-d9f0-11ed-833c-7d4f4854b673,14/04/23,1,,,,
29AAACC0460H1ZY,MONDELEZ INDIA FOODS PRIVATE LIMITED,invoiceDate,dd/dd/dddd,1473,1761,1952,1430,80a51fa6-d9f0-11ed-833c-7d4f4854b673,14/04/23,1,,,,
29AAACC0460H1ZY,MONDELEZ INDIA FOODS PRIVATE LIMITED,invoiceNumber,dddddddddddd,1408,1762,2015,1363,80a51fa6-d9f0-11ed-833c-7d4f4854b673,14/04/23,1,,,,
09AAMCM2376C1ZD,MMX FOODS PRIVATE LIMITED - FRESH,invoiceDate,dd/dd/dddd,799,420,626,761,682e38cc-d9f0-11ed-833c-7d4f4854b673,14/04/23,1,,,,
09AAMCM2376C1ZD,MMX FOODS PRIVATE LIMITED - FRESH,invoiceNumber,XXX/X/dd-dd/dddd,764,414,770,724,682e38cc-d9f0-11ed-833c-7d4f4854b673,14/04/23,1,,,,
29AAICM0814H1ZI,MIMANSA INDUSTRIES PRIVATE LIMITED,invoiceDate,dd/dd/dddd,900,2077,2149,869,5fddce62-d9f0-11ed-833c-7d4f4854b673,14/04/23,1,,,,
29AAICM0814H1ZI,MIMANSA INDUSTRIES PRIVATE LIMITED,invoiceNumber,ddXXXdddddddd,682,2079,2297,646,5fddce62-d9f0-11ed-833c-7d4f4854b673,14/04/23,1,,,,
29AAICM0814H1ZI,MIMANSA INDUSTRIES PRIVATE LIMITED,invoiceDate,dd/dd/dddd,895,2089,2164,861,57531464-d9f0-11ed-833c-7d4f4854b673,14/04/23,1,,,,
29AAICM0814H1ZI,MIMANSA INDUSTRIES PRIVATE LIMITED,invoiceNumber,ddXXXdddddddd,678,2093,2312,640,57531464-d9f0-11ed-833c-7d4f4854b673,14/04/23,1,,,,
07AAHCM8846N1ZO,MEHROTRA CONSUMER PRODUCTS PRIVATE LIMITED,invoiceDate,dd/dd/dddd,569,1802,1970,543,4eca8a52-d9f0-11ed-833c-7d4f4854b673,14/04/23,1,,,,
07AAHCM8846N1ZO,MEHROTRA CONSUMER PRODUCTS PRIVATE LIMITED,invoiceNumber,X/XX/dd-dd/ddddd,531,1800,2061,504,4eca8a52-d9f0-11ed-833c-7d4f4854b673,14/04/23,1,,,,
07AAHCM8846N1ZO,MEHROTRA CONSUMER PRODUCTS PRIVATE LIMITED,invoiceDate,dd/dd/dddd,512,1721,1888,485,da08f30c-d9ef-11ed-833c-7d4f4854b673,14/04/23,1,,,,
07AAHCM8846N1ZO,MEHROTRA CONSUMER PRODUCTS PRIVATE LIMITED,invoiceNumber,X/XX/dd-dd/ddddd,473,1720,1976,445,da08f30c-d9ef-11ed-833c-7d4f4854b673,14/04/23,1,,,,
19AGDPB0831H1ZV,MAYURI MARKETING - KOLKATA,invoiceDate,dd/dd/dddd,243,2274,2385,215,d43adbf2-d9ef-11ed-833c-7d4f4854b673,14/04/23,1,,,,
19AGDPB0831H1ZV,MAYURI MARKETING - KOLKATA,invoiceNumber,XX/dddd/dd/X,226,367,508,205,d43adbf2-d9ef-11ed-833c-7d4f4854b673,14/04/23,1,,,,
19AGDPB0831H1ZV,MAYURI MARKETING - KOLKATA,invoiceDate,dd/dd/dddd,194,2230,2338,165,cd522d54-d9ef-11ed-833c-7d4f4854b673,14/04/23,1,,,,
19AGDPB0831H1ZV,MAYURI MARKETING - KOLKATA,invoiceNumber,XX/dddd/dd/X,186,323,465,159,cd522d54-d9ef-11ed-833c-7d4f4854b673,14/04/23,1,,,,
